administrative_area_level_2,date,confirmed,deaths,population
Pennsylvania,2020-06-23,617,36,12801989
Pennsylvania,2020-06-24,492,57,12801989
Pennsylvania,2020-06-25,455,34,12801989
Pennsylvania,2020-06-26,720,23,12801989
Pennsylvania,2020-06-27,450,27,12801989
Pennsylvania,2020-06-28,385,3,12801989
Pennsylvania,2020-06-29,768,8,12801989
Pennsylvania,2020-06-30,673,32,12801989
Pennsylvania,2020-07-01,638,9,12801989
Pennsylvania,2020-07-02,839,54,12801989
Pennsylvania,2020-07-03,715,32,12801989
Pennsylvania,2020-07-04,504,3,12801989
Pennsylvania,2020-07-05,481,4,12801989
Pennsylvania,2020-07-06,784,1,12801989
Pennsylvania,2020-07-07,799,37,12801989
Pennsylvania,2020-07-08,831,29,12801989
Pennsylvania,2020-07-09,817,31,12801989
Pennsylvania,2020-07-10,940,34,12801989
Pennsylvania,2020-07-11,678,16,12801989
Pennsylvania,2020-07-12,542,5,12801989
Pennsylvania,2020-07-13,584,5,12801989
Pennsylvania,2020-07-14,982,18,12801989
Pennsylvania,2020-07-15,1001,38,12801989
Pennsylvania,2020-07-16,808,28,12801989
Pennsylvania,2020-07-17,1003,18,12801989
Pennsylvania,2020-07-18,608,11,12801989
Pennsylvania,2020-07-19,604,6,12801989
Pennsylvania,2020-07-20,1114,2,12801989
Pennsylvania,2020-07-21,962,18,12801989
Pennsylvania,2020-07-22,807,31,12801989
Pennsylvania,2020-07-23,886,17,12801989
Pennsylvania,2020-07-24,1189,20,12801989
Pennsylvania,2020-07-25,779,5,12801989
Pennsylvania,2020-07-26,652,3,12801989
Pennsylvania,2020-07-27,1222,4,12801989
Pennsylvania,2020-07-28,1134,23,12801989
Pennsylvania,2020-07-29,855,22,12801989
Pennsylvania,2020-07-30,869,29,12801989
Pennsylvania,2020-07-31,934,13,12801989
Pennsylvania,2020-08-01,681,9,12801989
Pennsylvania,2020-08-02,570,4,12801989
Pennsylvania,2020-08-03,899,2,12801989
Pennsylvania,2020-08-04,828,20,12801989
Pennsylvania,2020-08-05,727,14,12801989
Pennsylvania,2020-08-06,802,30,12801989
Pennsylvania,2020-08-07,784,20,12801989
Pennsylvania,2020-08-08,588,12,12801989
Pennsylvania,2020-08-09,646,2,12801989
Pennsylvania,2020-08-10,957,4,12801989
Pennsylvania,2020-08-11,792,26,12801989
Pennsylvania,2020-08-12,904,43,12801989
Pennsylvania,2020-08-13,985,27,12801989
Pennsylvania,2020-08-14,824,39,12801989
Pennsylvania,2020-08-15,757,12,12801989
Pennsylvania,2020-08-16,544,7,12801989
Pennsylvania,2020-08-17,611,3,12801989
Pennsylvania,2020-08-18,600,26,12801989
Pennsylvania,2020-08-19,664,32,12801989
Pennsylvania,2020-08-20,786,13,12801989
Pennsylvania,2020-08-21,725,23,12801989
Pennsylvania,2020-08-22,699,14,12801989
Pennsylvania,2020-08-23,519,0,12801989
Pennsylvania,2020-08-24,567,0,12801989
Pennsylvania,2020-08-25,557,24,12801989
Pennsylvania,2020-08-26,520,25,12801989
Pennsylvania,2020-08-27,635,11,12801989
Pennsylvania,2020-08-28,866,20,12801989
Pennsylvania,2020-08-29,752,18,12801989
Pennsylvania,2020-08-30,561,2,12801989
Pennsylvania,2020-08-31,703,1,12801989
Pennsylvania,2020-09-01,751,21,12801989
Pennsylvania,2020-09-02,986,28,12801989
Pennsylvania,2020-09-03,1001,13,12801989
Pennsylvania,2020-09-04,959,16,12801989
Pennsylvania,2020-09-05,764,16,12801989
Pennsylvania,2020-09-06,601,0,12801989
Pennsylvania,2020-09-07,756,18,12801989
Pennsylvania,2020-09-08,533,7,12801989
Pennsylvania,2020-09-09,867,20,12801989
Pennsylvania,2020-09-10,677,12,12801989
Pennsylvania,2020-09-11,1009,20,12801989
Pennsylvania,2020-09-12,891,1,12801989
Pennsylvania,2020-09-13,0,0,12801989
Pennsylvania,2020-09-14,1409,25,12801989
Pennsylvania,2020-09-15,1037,5,12801989
Pennsylvania,2020-09-16,808,18,12801989
Pennsylvania,2020-09-17,924,15,12801989
Pennsylvania,2020-09-18,747,28,12801989
Pennsylvania,2020-09-19,701,22,12801989
Pennsylvania,2020-09-20,663,21,12801989
Pennsylvania,2020-09-21,805,31,12801989
Pennsylvania,2020-09-22,783,19,12801989
Pennsylvania,2020-09-23,861,38,12801989
Pennsylvania,2020-09-24,848,13,12801989
Pennsylvania,2020-09-25,830,7,12801989
Pennsylvania,2020-09-26,886,20,12801989
Pennsylvania,2020-09-27,833,3,12801989
Pennsylvania,2020-09-28,872,1,12801989
Pennsylvania,2020-09-29,1577,15,12801989
Pennsylvania,2020-09-30,916,20,12801989
Pennsylvania,2020-10-01,943,18,12801989
Pennsylvania,2020-10-02,1192,20,12801989
Pennsylvania,2020-10-03,0,17,12801989
Pennsylvania,2020-10-04,1891,16,12801989
Pennsylvania,2020-10-05,965,13,12801989
Pennsylvania,2020-10-06,1129,18,12801989
Pennsylvania,2020-10-07,1295,29,12801989
Pennsylvania,2020-10-08,1421,25,12801989
Pennsylvania,2020-10-09,1381,15,12801989
Pennsylvania,2020-10-10,1452,34,12801989
Pennsylvania,2020-10-11,1016,5,12801989
Pennsylvania,2020-10-12,1024,18,12801989
Pennsylvania,2020-10-13,1829,14,12801989
Pennsylvania,2020-10-14,1283,23,12801989
Pennsylvania,2020-10-15,1546,15,12801989
Pennsylvania,2020-10-16,1683,28,12801989
Pennsylvania,2020-10-17,1485,11,12801989
Pennsylvania,2020-10-18,1102,20,12801989
Pennsylvania,2020-10-19,1670,7,12801989
Pennsylvania,2020-10-20,1546,29,12801989
Pennsylvania,2020-10-21,1359,38,12801989
Pennsylvania,2020-10-22,2054,31,12801989
Pennsylvania,2020-10-23,2258,35,12801989
Pennsylvania,2020-10-24,1711,26,12801989
Pennsylvania,2020-10-25,1386,9,12801989
Pennsylvania,2020-10-26,2492,7,12801989
Pennsylvania,2020-10-27,2272,23,12801989
Pennsylvania,2020-10-28,2332,29,12801989
Pennsylvania,2020-10-29,2235,39,12801989
Pennsylvania,2020-10-30,2499,32,12801989
Pennsylvania,2020-10-31,2230,23,12801989
Pennsylvania,2020-11-01,1684,5,12801989
Pennsylvania,2020-11-02,2743,5,12801989
Pennsylvania,2020-11-03,2868,33,12801989
Pennsylvania,2020-11-04,2772,41,12801989
Pennsylvania,2020-11-05,2815,42,12801989
Pennsylvania,2020-11-06,3648,43,12801989
Pennsylvania,2020-11-07,3236,37,12801989
Pennsylvania,2020-11-08,2580,4,12801989
Pennsylvania,2020-11-09,4562,5,12801989
Pennsylvania,2020-11-10,4322,58,12801989
Pennsylvania,2020-11-11,4098,61,12801989
Pennsylvania,2020-11-12,6023,55,12801989
Pennsylvania,2020-11-13,5834,34,12801989
Pennsylvania,2020-11-14,4395,47,12801989
Pennsylvania,2020-11-15,4647,32,12801989
Pennsylvania,2020-11-16,6214,14,12801989
Pennsylvania,2020-11-17,5721,34,12801989
Pennsylvania,2020-11-18,6486,108,12801989
Pennsylvania,2020-11-19,6881,102,12801989
Pennsylvania,2020-11-20,7028,105,12801989
Pennsylvania,2020-11-21,5874,114,12801989
Pennsylvania,2020-11-22,6541,39,12801989
Pennsylvania,2020-11-23,6462,31,12801989
Pennsylvania,2020-11-24,6365,82,12801989
Pennsylvania,2020-11-25,6956,148,12801989
Pennsylvania,2020-11-26,7427,109,12801989
Pennsylvania,2020-11-27,8362,24,12801989
Pennsylvania,2020-11-28,6883,42,12801989
Pennsylvania,2020-11-29,5144,69,12801989
Pennsylvania,2020-11-30,5584,33,12801989
Pennsylvania,2020-12-01,5717,175,12801989
Pennsylvania,2020-12-02,8654,189,12801989
Pennsylvania,2020-12-03,11268,205,12801989
Pennsylvania,2020-12-04,12089,181,12801989
Pennsylvania,2020-12-05,11374,142,12801989
Pennsylvania,2020-12-06,7755,58,12801989
Pennsylvania,2020-12-07,8582,42,12801989
Pennsylvania,2020-12-08,10118,161,12801989
Pennsylvania,2020-12-09,8626,247,12801989
Pennsylvania,2020-12-10,12021,227,12801989
Pennsylvania,2020-12-11,12669,232,12801989
Pennsylvania,2020-12-12,10057,191,12801989
Pennsylvania,2020-12-13,10005,124,12801989
Pennsylvania,2020-12-14,9516,55,12801989
Pennsylvania,2020-12-15,9587,262,12801989
Pennsylvania,2020-12-16,10190,270,12801989
Pennsylvania,2020-12-17,10032,242,12801989
Pennsylvania,2020-12-18,9186,222,12801989
Pennsylvania,2020-12-19,9007,205,12801989
Pennsylvania,2020-12-20,6578,95,12801989
Pennsylvania,2020-12-21,9411,57,12801989
Pennsylvania,2020-12-22,7770,223,12801989
Pennsylvania,2020-12-23,9725,226,12801989
Pennsylvania,2020-12-24,9214,289,12801989
Pennsylvania,2020-12-25,6483,133,12801989
Pennsylvania,2020-12-26,7077,23,12801989
Pennsylvania,2020-12-27,4621,125,12801989
Pennsylvania,2020-12-28,5122,74,12801989
Pennsylvania,2020-12-29,8658,275,12801989
Pennsylvania,2020-12-30,8627,329,12801989
Pennsylvania,2020-12-31,9350,302,12801989
Pennsylvania,2021-01-01,6892,227,12801989
Pennsylvania,2021-01-02,8779,23,12801989
Pennsylvania,2021-01-03,4476,54,12801989
Pennsylvania,2021-01-04,4562,70,12801989
Pennsylvania,2021-01-05,8991,189,12801989
Pennsylvania,2021-01-06,9402,377,12801989
Pennsylvania,2021-01-07,9856,260,12801989
Pennsylvania,2021-01-08,10217,207,12801989
Pennsylvania,2021-01-09,9407,254,12801989
Pennsylvania,2021-01-10,6864,99,12801989
Pennsylvania,2021-01-11,6461,81,12801989
Pennsylvania,2021-01-12,7245,230,12801989
Pennsylvania,2021-01-13,8033,367,12801989
Pennsylvania,2021-01-14,7196,294,12801989
Pennsylvania,2021-01-15,6111,226,12801989
Pennsylvania,2021-01-16,6522,210,12801989
Pennsylvania,2021-01-17,5673,122,12801989
Pennsylvania,2021-01-18,3743,80,12801989
Pennsylvania,2021-01-19,6865,77,12801989
Pennsylvania,2021-01-20,5674,401,12801989
Pennsylvania,2021-01-21,5603,260,12801989
Pennsylvania,2021-01-22,5316,194,12801989
Pennsylvania,2021-01-23,5324,204,12801989
Pennsylvania,2021-01-24,3679,83,12801989
Pennsylvania,2021-01-25,4714,55,12801989
Pennsylvania,2021-01-26,4665,219,12801989
Pennsylvania,2021-01-27,5886,222,12801989
Pennsylvania,2021-01-28,6079,245,12801989
Pennsylvania,2021-01-29,9593,174,12801989
Pennsylvania,2021-01-30,4631,134,12801989
Pennsylvania,2021-01-31,3725,57,12801989
Pennsylvania,2021-02-01,3667,26,12801989
Pennsylvania,2021-02-02,4303,125,12801989
Pennsylvania,2021-02-03,3131,144,12801989
Pennsylvania,2021-02-04,3418,133,12801989
Pennsylvania,2021-02-05,4739,130,12801989
Pennsylvania,2021-02-06,3933,149,12801989
Pennsylvania,2021-02-07,4122,71,12801989
Pennsylvania,2021-02-08,3122,4,12801989
Pennsylvania,2021-02-09,4326,159,12801989
Pennsylvania,2021-02-10,3110,139,12801989
Pennsylvania,2021-02-11,3985,113,12801989
Pennsylvania,2021-02-12,3259,99,12801989
Pennsylvania,2021-02-13,3679,107,12801989
Pennsylvania,2021-02-14,2436,22,12801989
Pennsylvania,2021-02-15,1771,21,12801989
Pennsylvania,2021-02-16,2958,9,12801989
Pennsylvania,2021-02-17,3533,194,12801989
Pennsylvania,2021-02-18,3297,92,12801989
Pennsylvania,2021-02-19,2792,77,12801989
Pennsylvania,2021-02-20,2553,86,12801989
Pennsylvania,2021-02-21,1796,25,12801989
Pennsylvania,2021-02-22,1851,17,12801989
Pennsylvania,2021-02-23,2823,92,12801989
Pennsylvania,2021-02-24,2814,83,12801989
Pennsylvania,2021-02-25,2367,78,12801989
Pennsylvania,2021-02-26,3070,69,12801989
Pennsylvania,2021-02-27,3014,0,12801989
Pennsylvania,2021-02-28,1798,77,12801989
Pennsylvania,2021-03-01,2397,9,12801989
Pennsylvania,2021-03-02,2503,70,12801989
Pennsylvania,2021-03-03,2637,79,12801989
Pennsylvania,2021-03-04,3007,51,12801989
Pennsylvania,2021-03-05,2768,46,12801989
Pennsylvania,2021-03-06,2480,51,12801989
Pennsylvania,2021-03-07,1718,31,12801989
Pennsylvania,2021-03-08,1916,8,12801989
Pennsylvania,2021-03-09,2929,44,12801989
Pennsylvania,2021-03-10,2611,40,12801989
Pennsylvania,2021-03-11,2675,48,12801989
Pennsylvania,2021-03-12,3068,43,12801989
Pennsylvania,2021-03-13,2475,0,12801989
Pennsylvania,2021-03-14,1819,0,12801989
Pennsylvania,2021-03-15,1858,54,12801989
Pennsylvania,2021-03-16,3100,84,12801989
Pennsylvania,2021-03-17,3193,35,12801989
Pennsylvania,2021-03-18,3050,32,12801989
Pennsylvania,2021-03-19,3480,36,12801989
Pennsylvania,2021-03-20,3741,24,12801989
Pennsylvania,2021-03-21,2067,12,12801989
Pennsylvania,2021-03-22,2219,0,12801989
Pennsylvania,2021-03-23,3623,37,12801989
Pennsylvania,2021-03-24,4668,58,12801989
Pennsylvania,2021-03-25,3591,38,12801989
Pennsylvania,2021-03-26,5017,41,12801989
Pennsylvania,2021-03-27,3616,31,12801989
Pennsylvania,2021-03-28,2576,14,12801989
Pennsylvania,2021-03-29,3871,15,12801989
Pennsylvania,2021-03-30,5374,33,12801989
Pennsylvania,2021-03-31,4457,44,12801989
Pennsylvania,2021-04-01,3848,29,12801989
Pennsylvania,2021-04-02,4086,27,12801989
Pennsylvania,2021-04-03,5344,37,12801989
Pennsylvania,2021-04-04,3021,7,12801989
Pennsylvania,2021-04-05,3935,4,12801989
Pennsylvania,2021-04-06,4849,37,12801989
Pennsylvania,2021-04-07,4604,51,12801989
Pennsylvania,2021-04-08,4466,38,12801989
Pennsylvania,2021-04-09,5145,41,12801989
Pennsylvania,2021-04-10,4196,36,12801989
Pennsylvania,2021-04-11,3362,2,12801989
Pennsylvania,2021-04-12,3727,1,12801989
Pennsylvania,2021-04-13,6118,67,12801989
Pennsylvania,2021-04-14,6375,53,12801989
Pennsylvania,2021-04-15,5128,43,12801989
Pennsylvania,2021-04-16,5547,58,12801989
Pennsylvania,2021-04-17,4372,38,12801989
Pennsylvania,2021-04-18,2843,25,12801989
Pennsylvania,2021-04-19,3091,0,12801989
Pennsylvania,2021-04-20,5063,77,12801989
Pennsylvania,2021-04-21,4538,65,12801989
Pennsylvania,2021-04-22,4071,48,12801989
Pennsylvania,2021-04-23,4068,56,12801989
Pennsylvania,2021-04-24,3691,43,12801989
Pennsylvania,2021-04-25,2626,5,12801989
Pennsylvania,2021-04-26,2690,4,12801989
Pennsylvania,2021-04-27,3661,78,12801989
Pennsylvania,2021-04-28,3542,65,12801989
Pennsylvania,2021-04-29,3362,48,12801989
Pennsylvania,2021-04-30,4462,42,12801989
Pennsylvania,2021-05-01,2718,32,12801989
Pennsylvania,2021-05-02,2220,20,12801989
Pennsylvania,2021-05-03,2368,3,12801989
Pennsylvania,2021-05-04,2656,53,12801989
Pennsylvania,2021-05-05,2387,63,12801989
Pennsylvania,2021-05-06,3268,51,12801989
Pennsylvania,2021-05-07,2647,50,12801989
Pennsylvania,2021-05-08,2345,31,12801989
Pennsylvania,2021-05-09,1112,11,12801989
Pennsylvania,2021-05-10,1681,8,12801989
Pennsylvania,2021-05-11,2216,53,12801989
Pennsylvania,2021-05-12,1883,65,12801989
Pennsylvania,2021-05-13,2563,36,12801989
Pennsylvania,2021-05-14,1643,29,12801989
Pennsylvania,2021-05-15,1737,23,12801989
Pennsylvania,2021-05-16,887,66,12801989
Pennsylvania,2021-05-17,1402,21,12801989
Pennsylvania,2021-05-18,1629,37,12801989
Pennsylvania,2021-05-19,1051,54,12801989
Pennsylvania,2021-05-20,1739,38,12801989
Pennsylvania,2021-05-21,1708,24,12801989
Pennsylvania,2021-05-22,0,36,12801989
Pennsylvania,2021-05-23,2096,10,12801989
Pennsylvania,2021-05-24,1168,0,12801989
Pennsylvania,2021-05-25,796,48,12801989
Pennsylvania,2021-05-26,964,43,12801989
Pennsylvania,2021-05-27,1229,39,12801989
Pennsylvania,2021-05-28,881,23,12801989
Pennsylvania,2021-05-29,710,15,12801989
Pennsylvania,2021-05-30,490,6,12801989
Pennsylvania,2021-05-31,315,5,12801989
Pennsylvania,2021-06-01,841,2,12801989
Pennsylvania,2021-06-02,537,45,12801989
Pennsylvania,2021-06-03,746,34,12801989
Pennsylvania,2021-06-04,613,31,12801989
Pennsylvania,2021-06-05,386,24,12801989
Pennsylvania,2021-06-06,335,4,12801989
Pennsylvania,2021-06-07,478,6,12801989
Pennsylvania,2021-06-08,423,32,12801989
Pennsylvania,2021-06-09,373,26,12801989
Pennsylvania,2021-06-10,668,21,12801989
Pennsylvania,2021-06-11,374,17,12801989
Pennsylvania,2021-06-12,293,16,12801989
Pennsylvania,2021-06-13,181,14,12801989
Pennsylvania,2021-06-14,347,3,12801989
Pennsylvania,2021-06-15,422,23,12801989
Pennsylvania,2021-06-16,279,16,12801989
Pennsylvania,2021-06-17,344,15,12801989
Pennsylvania,2021-06-18,225,15,12801989
Pennsylvania,2021-06-19,177,0,12801989
Pennsylvania,2021-06-20,104,9,12801989
Pennsylvania,2021-06-21,215,2,12801989
Pennsylvania,2021-06-22,123,32,12801989
Pennsylvania,2021-06-23,135,7,12801989
Pennsylvania,2021-06-24,361,13,12801989
Pennsylvania,2021-06-25,154,10,12801989
Pennsylvania,2021-06-26,147,6,12801989
Pennsylvania,2021-06-27,104,11,12801989
Pennsylvania,2021-06-28,153,3,12801989
Pennsylvania,2021-06-29,137,12,12801989
Pennsylvania,2021-06-30,149,8,12801989
Pennsylvania,2021-07-01,386,0,12801989
Pennsylvania,2021-07-02,150,8,12801989
Pennsylvania,2021-07-03,167,10,12801989
Pennsylvania,2021-07-04,111,2,12801989
Pennsylvania,2021-07-05,99,0,12801989
Pennsylvania,2021-07-06,75,1,12801989
Pennsylvania,2021-07-07,140,10,12801989
Pennsylvania,2021-07-08,390,11,12801989
Pennsylvania,2021-07-09,194,8,12801989
Pennsylvania,2021-07-10,209,8,12801989
Pennsylvania,2021-07-11,149,4,12801989
Pennsylvania,2021-07-12,237,1,12801989
Pennsylvania,2021-07-13,275,9,12801989
Pennsylvania,2021-07-14,244,13,12801989
Pennsylvania,2021-07-15,317,10,12801989
Pennsylvania,2021-07-16,338,7,12801989
Pennsylvania,2021-07-17,325,4,12801989
Pennsylvania,2021-07-18,285,2,12801989
Pennsylvania,2021-07-19,680,3,12801989
Pennsylvania,2021-07-20,486,10,12801989
Pennsylvania,2021-07-21,475,8,12801989
Pennsylvania,2021-07-22,715,6,12801989
Pennsylvania,2021-07-23,450,1,12801989
Pennsylvania,2021-07-24,583,3,12801989
Pennsylvania,2021-07-25,382,4,12801989
Pennsylvania,2021-07-26,886,0,12801989
Pennsylvania,2021-07-27,830,4,12801989
Pennsylvania,2021-07-28,563,7,12801989
Pennsylvania,2021-07-29,1384,4,12801989
Pennsylvania,2021-07-30,898,8,12801989
Pennsylvania,2021-07-31,0,0,12801989
Pennsylvania,2021-08-01,1822,5,12801989
Pennsylvania,2021-08-02,1414,2,12801989
Pennsylvania,2021-08-03,1223,11,12801989
Pennsylvania,2021-08-04,1735,15,12801989
Pennsylvania,2021-08-05,1691,7,12801989
Pennsylvania,2021-08-06,1665,8,12801989
Pennsylvania,2021-08-07,1520,4,12801989
Pennsylvania,2021-08-08,0,0,12801989
Pennsylvania,2021-08-09,2652,1,12801989
Pennsylvania,2021-08-10,2029,11,12801989
Pennsylvania,2021-08-11,1775,11,12801989
Pennsylvania,2021-08-12,2259,16,12801989
Pennsylvania,2021-08-13,2098,16,12801989
Pennsylvania,2021-08-14,1927,9,12801989
Pennsylvania,2021-08-15,1982,0,12801989
Pennsylvania,2021-08-16,1895,0,12801989
Pennsylvania,2021-08-17,2085,27,12801989
Pennsylvania,2021-08-18,2386,25,12801989
Pennsylvania,2021-08-19,3908,22,12801989
Pennsylvania,2021-08-20,2544,19,12801989
Pennsylvania,2021-08-21,2389,16,12801989
Pennsylvania,2021-08-22,1899,1,12801989
Pennsylvania,2021-08-23,2437,0,12801989
Pennsylvania,2021-08-24,2768,22,12801989
Pennsylvania,2021-08-25,4094,33,12801989
Pennsylvania,2021-08-26,3333,27,12801989
Pennsylvania,2021-08-27,3509,22,12801989
Pennsylvania,2021-08-28,3790,28,12801989
Pennsylvania,2021-08-29,2899,5,12801989
Pennsylvania,2021-08-30,2389,1,12801989
Pennsylvania,2021-08-31,3249,21,12801989
Pennsylvania,2021-09-01,3331,0,12801989
Pennsylvania,2021-09-02,4585,90,12801989
Pennsylvania,2021-09-03,3438,27,12801989
Pennsylvania,2021-09-04,4783,28,12801989
Pennsylvania,2021-09-05,3176,15,12801989
Pennsylvania,2021-09-06,2503,3,12801989
Pennsylvania,2021-09-07,2536,10,12801989
Pennsylvania,2021-09-08,4391,38,12801989
Pennsylvania,2021-09-09,4197,52,12801989
Pennsylvania,2021-09-10,5005,37,12801989
Pennsylvania,2021-09-11,5131,31,12801989
Pennsylvania,2021-09-12,4125,0,12801989
Pennsylvania,2021-09-13,3150,2,12801989
Pennsylvania,2021-09-14,3732,83,12801989
Pennsylvania,2021-09-15,4812,45,12801989
Pennsylvania,2021-09-16,5786,72,12801989
Pennsylvania,2021-09-17,5198,44,12801989
Pennsylvania,2021-09-18,5617,33,12801989
Pennsylvania,2021-09-19,4500,17,12801989
Pennsylvania,2021-09-20,2569,2,12801989
Pennsylvania,2021-09-21,4939,68,12801989
Pennsylvania,2021-09-22,4394,66,12801989
Pennsylvania,2021-09-23,5489,32,12801989
Pennsylvania,2021-09-24,5071,34,12801989
Pennsylvania,2021-09-25,4966,64,12801989
Pennsylvania,2021-09-26,4247,13,12801989
Pennsylvania,2021-09-27,3010,10,12801989
Pennsylvania,2021-09-28,5429,75,12801989
Pennsylvania,2021-09-29,4570,97,12801989
Pennsylvania,2021-09-30,4892,77,12801989
Pennsylvania,2021-10-01,5352,37,12801989
Pennsylvania,2021-10-02,3392,51,12801989
Pennsylvania,2021-10-03,6289,31,12801989
Pennsylvania,2021-10-04,4395,12,12801989
Pennsylvania,2021-10-05,4019,80,12801989
Pennsylvania,2021-10-06,5058,111,12801989
Pennsylvania,2021-10-07,5819,92,12801989
Pennsylvania,2021-10-08,5583,93,12801989
Pennsylvania,2021-10-09,5610,0,12801989
Pennsylvania,2021-10-10,3907,0,12801989
Pennsylvania,2021-10-11,2872,0,12801989
Pennsylvania,2021-10-12,3898,151,12801989
Pennsylvania,2021-10-13,5012,170,12801989
Pennsylvania,2021-10-14,5253,108,12801989
Pennsylvania,2021-10-15,5725,82,12801989
Pennsylvania,2021-10-16,4485,0,12801989
Pennsylvania,2021-10-17,3821,0,12801989
Pennsylvania,2021-10-18,2902,105,12801989
Pennsylvania,2021-10-19,3899,64,12801989
Pennsylvania,2021-10-20,3584,134,12801989
Pennsylvania,2021-10-21,4998,94,12801989
Pennsylvania,2021-10-22,4496,88,12801989
Pennsylvania,2021-10-23,4573,61,12801989
Pennsylvania,2021-10-24,3414,8,12801989
Pennsylvania,2021-10-25,2425,4,12801989
Pennsylvania,2021-10-26,3742,79,12801989
Pennsylvania,2021-10-27,4178,142,12801989
Pennsylvania,2021-10-28,4312,95,12801989
Pennsylvania,2021-10-29,4506,85,12801989
Pennsylvania,2021-10-30,4366,36,12801989
Pennsylvania,2021-10-31,3114,41,12801989
Pennsylvania,2021-11-01,0,0,12801989
Pennsylvania,2021-11-02,6426,76,12801989
Pennsylvania,2021-11-03,3819,181,12801989
Pennsylvania,2021-11-04,5162,72,12801989
Pennsylvania,2021-11-05,5130,72,12801989
Pennsylvania,2021-11-06,4663,43,12801989
Pennsylvania,2021-11-07,3672,0,12801989
Pennsylvania,2021-11-08,3254,17,12801989
Pennsylvania,2021-11-09,4021,77,12801989
Pennsylvania,2021-11-10,6936,196,12801989
Pennsylvania,2021-11-11,5293,73,12801989
Pennsylvania,2021-11-12,5555,18,12801989
Pennsylvania,2021-11-13,21226,80,12801989
Pennsylvania,2021-11-14,4752,42,12801989
Pennsylvania,2021-11-15,3437,10,12801989
Pennsylvania,2021-11-16,5778,72,12801989
Pennsylvania,2021-11-17,6024,150,12801989
Pennsylvania,2021-11-18,6637,96,12801989
Pennsylvania,2021-11-19,7604,96,12801989
Pennsylvania,2021-11-20,6424,86,12801989
Pennsylvania,2021-11-21,5417,13,12801989
Pennsylvania,2021-11-22,5604,7,12801989
Pennsylvania,2021-11-23,5186,72,12801989
Pennsylvania,2021-11-24,7569,98,12801989
Pennsylvania,2021-11-25,5950,146,12801989
Pennsylvania,2021-11-26,6122,0,12801989
Pennsylvania,2021-11-27,5143,4,12801989
Pennsylvania,2021-11-28,4159,32,12801989
Pennsylvania,2021-11-29,5252,25,12801989
Pennsylvania,2021-11-30,5766,113,12801989
Pennsylvania,2021-12-01,7606,100,12801989
Pennsylvania,2021-12-02,9143,128,12801989
Pennsylvania,2021-12-03,10127,97,12801989
Pennsylvania,2021-12-04,9264,113,12801989
Pennsylvania,2021-12-05,6091,43,12801989
Pennsylvania,2021-12-06,3967,60,12801989
Pennsylvania,2021-12-07,7912,145,12801989
Pennsylvania,2021-12-08,8723,91,12801989
Pennsylvania,2021-12-09,6918,73,12801989
Pennsylvania,2021-12-10,11628,144,12801989
Pennsylvania,2021-12-11,11052,156,12801989
Pennsylvania,2021-12-12,8391,45,12801989
Pennsylvania,2021-12-13,5395,2,12801989
Pennsylvania,2021-12-14,7441,113,12801989
Pennsylvania,2021-12-15,7301,259,12801989
Pennsylvania,2021-12-16,7689,105,12801989
Pennsylvania,2021-12-17,8629,88,12801989
Pennsylvania,2021-12-18,8831,195,12801989
Pennsylvania,2021-12-19,7231,20,12801989
Pennsylvania,2021-12-20,4255,20,12801989
Pennsylvania,2021-12-21,9607,197,12801989
Pennsylvania,2021-12-22,9838,168,12801989
Pennsylvania,2021-12-23,10548,177,12801989
Pennsylvania,2021-12-24,13286,90,12801989
Pennsylvania,2021-12-25,9856,0,12801989
Pennsylvania,2021-12-26,6839,0,12801989
Pennsylvania,2021-12-27,11079,19,12801989
Pennsylvania,2021-12-28,13943,131,12801989
Pennsylvania,2021-12-29,16730,304,12801989
Pennsylvania,2021-12-30,19127,135,12801989
Pennsylvania,2021-12-31,21057,66,12801989
Pennsylvania,2022-01-01,23189,9,12801989
